498  61.4526  0.997974  -74.4824  
499  60.4258  0.987058  -75.5091  
500  59.3991  0.966332  -76.5358  
501  58.3724  0.935796  -77.5626  
502  57.3456  0.89545  -78.5893  
503  56.3189  0.845294  -79.6161  
504  55.2921  0.785328  -80.6428  
505  54.2654  0.715552  -81.6695  
506  53.2387  0.635966  -82.6963  
507  52.2119  0.54657  -83.723  
508  51.1852  0.447364  -84.7498  
509  50.1584  0.348396  -85.7765  
510  49.1317  0.315555  -86.8032  
511  48.105  0.378988  -87.83  
512  47.0782  0.482539  -88.8567  
513  46.0515  0.578298  -89.8834  
514  45.0248  0.664247  -90.9102  
515  43.998  0.740386  -91.9369  
516  42.9713  0.806714  -92.9637  
517  41.9445  0.863233  -93.9904  
518  40.9178  0.909942  -95.0171  
519  39.8911  0.94684  -96.0439  
520  38.8643  0.973929  -97.0706  
521  37.8376  0.991208  -98.0974  
522  36.8108  0.998677  -99.1241  
523  35.7841  0.996335  -100.139  
524  34.7574  0.984184  -100.951  
525  33.7306  0.962223  -101.292  
526  32.7039  0.930451  -100.975  
527  31.6772  0.88887  -100.06  
528  30.6504  0.837479  -98.9515  
529  29.6237  0.776277  -97.8668  
530  28.5969  0.705266  -96.8018  
531  27.5702  0.624445  -95.7494  
532  26.5435  0.533814  -94.7055  
533  25.5167  0.433372  -93.6672  
534  24.49  0.338669  -92.6326  
535  23.4632  0.318973  -91.6005  
536  22.4365  0.392407  -90.5702  
537  21.4098  0.495893  -89.541  
538  20.383  0.590357  -88.5126  
539  19.3563  0.675011  -87.4848  
540  18.3296  0.749855  -86.4573  
541  17.3028  0.814889  -85.43  
542  16.2761  0.870113  -84.4029  
543  15.2493  0.915527  -83.3759  
544  14.2226  0.951131  -82.349  
545  13.1959  0.976925  -81.3222  
546  12.1691  0.99291  -80.2954  
547  11.1424  0.999084  -79.2686  
548  10.1157  0.995448  -78.2418  
549  9.08891  0.982002  -77.2151  
550  8.06217  0.958746  -76.1883  
551  7.03544  0.92568  -75.1615  
552  6.0087  0.882804  -74.1348  
553  4.98196  0.830118  -73.1081  
554  3.95522  0.767622  -72.0813  
555  2.92848  0.695316  -71.0546  
556  1.90174  0.6132  -70.0278  
557  0.875007  0.521275  -69.0011  
558  -0.151732  0.419539  -67.9744  
559  -1.17847  0.330407  -66.9476  
560  -2.20521  0.323885  -65.9209  
561  -3.23195  0.405973  -64.8941  
562  -4.25868  0.508869  -63.8674  
563  -5.28542  0.602147  -62.8407  
564  -6.31216  0.685614  -61.8139  
565  -7.3389  0.759272  -60.7872  
566  -8.36564  0.823119  -59.7604  
567  -9.39238  0.877157  -58.7337  
568  -10.4191  0.921384  -57.707  
569  -11.4459  0.955802  -56.6802  
570  -12.4726  0.980409  -55.6535  
571  -13.4993  0.995207  -54.6268  
572  -14.5261  1.00019  -53.6  
573  -15.5528  0.995371  -52.5733  
574  -16.5795  0.980739  -51.5465  
575  -17.6063  0.956296  -50.5198  
576  -18.633  0.922044  -49.4931  
577  -19.6598  0.877981  -48.4663  
578  -20.6865  0.824109  -47.4396  
579  -21.7132  0.760426  -46.4129  
580  -22.74  0.686934  -45.3861  
581  -23.7667  0.603631  -44.3594  
582  -24.7935  0.510519  -43.3326  
583  -25.8202  0.407734  -42.3059  
584  -26.8469  0.3246  -41.2792  
585  -27.8737  0.329419  -40.2524  
586  -28.9004  0.417756  -39.2257  
587  -29.9271  0.519757  -38.1989  
588  -30.9539  0.611964  -37.1722  
589  -31.9806  0.694361  -36.1455  
590  -33.0074  0.766949  -35.1187  
591  -34.0341  0.829726  -34.092  
592  -35.0608  0.882693  -33.0653  
593  -36.0876  0.92585  -32.0385  
594  -37.1143  0.959198  -31.0118  
595  -38.141  0.982735  -29.985  
596  -39.1678  0.996462  -28.9583  
597  -40.1945  1.00038  -27.9316  
598  -41.2213  0.994487  -26.9048  
599  -42.248  0.978784  -25.8781  
600  -43.2747  0.953271  -24.8513  
601  -44.3015  0.917948  -23.8246  
602  -45.3282  0.872816  -22.7979  
603  -46.355  0.817873  -21.7711  
604  -47.3817  0.75312  -20.7444  
605  -48.4084  0.678558  -19.7177  
606  -49.4352  0.594185  -18.6909  
607  -50.4619  0.500002  -17.6642  
608  -51.4886  0.39654  -16.6374  
609  -52.5154  0.320187  -15.6107  
610  -53.5421  0.335846  -14.584  
611  -54.5689  0.42911  -13.5572  
612  -55.5956  0.530047  -12.5305  
613  -56.6223  0.621173  -11.5037  
614  -57.6491  0.702489  -10.477  
615  -58.6758  0.773995  -9.45027  
616  -59.7026  0.835692  -8.42353  
617  -60.7293  0.887578  -7.3968  
618  -61.756  0.929654  -6.37006  
619  -62.7828  0.96192  -5.34332  
620  -63.8095  0.984377  -4.31658  
621  -64.8362  0.997023  -3.28984  
622  -65.863  0.999859  -2.2631  
623  -66.8897  0.992885  -1.23637  
624  -67.9165  0.976102  -0.209628  
625  -68.9432  0.949508  0.81711  
626  -69.9699  0.913104  1.84385  
627  -70.9967  0.866891  2.87059  
628  -72.0234  0.810867  3.89732  
629  -73.0502  0.745033  4.92406  
630  -74.0769  0.669389  5.9508  
631  -75.1036  0.583936  6.97754  
